A-Wah,l,Hong Kong_style kitchen tucked under the Manhattan Bridge offers a wide-ranging menu and adds deep-fried minnows to the many joys of Chinatown.,http://nymag.com/listings/restaurant/a-wah/index.html,1,1,1,1,2,2,4,Chinese,nyc
Babbo,d,Featuring favorite regional classics using imported ingredients,www.babbonyc.com/,2,2,1,3,2,2,4,Italian,nyc
Basso56,d,Affordable Italian flavors that is warm but also chic,http://www.basso56.com/about.html,2,3,1,2,2,1,5,Italian,nyc
Big Wong King,l,"ñGenuine, moan-provokingî Cantonese fare (ñamazing congeeî, ñoutstanding roast meatsî) explains the ñmob sceneî at this cash-only C-towner; given the ñinsanely inexpensiveî checks, itÍs easy to overlook the ñnonexistentî decor, ñrushedî service and unfortunate name.",bigwongking.com,2,3,1,1,2,2,4,Chinese,nyc
Bistango Restaurant,d,Amazing Italian option with gracious hospitality that also offers gluten-free dishes,http://bistangonyc.com/,2,3,1,2,2,1,4,Italian,nyc
Blue Hill,d,"A locavore ñpioneerî, Dan BarberÍs ñsublimeî Village American is famed for its ñvibrant flavorsî and ñamazing ingredientsî bursting with ñstraight-from-the-farmî freshness; the ñcalmingî setting, ñabove-and-beyondî service and ñpeace-and-quietî acoustics help mute the ñexpensiveî tabs, though reservations are more ñdifficultî since ñBarack and Michelleî showed up.",bluehillfarm.com,2,2,1,3,2,1,5,American,nyc
Bouley,d,"One of the best restaurants for French cuisine, offering healthy fresh flavors",http://www.yelp.com/biz/bouley-new-york-2,2,2,1,3,2,2,5,French,nyc
Boulud Sud,d,"ñRefinedî dining comes to Lincoln Center-land via this ñfirst-classî yearling from Daniel Boulud, plying ñcreative interpretationsî of Med fare in an ñelegantî venue adjacent to Bar Boulud; its ñgrown-upî fan base digs the ñexquisiteî cooking and ñadroitî service, and the ñbig-bucksî tabs suggest thereÍs ñno sign of recession here.î",danielnyc.com,2,2,1,3,2,2,4,Mediterranean,nyc
Brushstroke,d,"From David Bouley and the ñserious chefsî from OsakaÍs Tsuji Culinary Institute comes this ñhauteî TriBeCa Japanese, where ñbrilliantî, ñdetailî-oriented kaiseki spreads are ñsmoothlyî served in a ñsoothing, wood-envelopedî space arranged around an open kitchen; some say the ñlongî, ñelaborateî prix fixe_only meals are ñbetter than sexî, but the ñsmallî sushi bar area offers limited ö la carte foreplay.",davidbouley.com,2,2,1,3,2,2,4,Japanese,nyc
Bukhara Grill,d,"Originally formed by a hotel chain in India, this restaurant offers great quality food. Very reasonably priced buffet",,2,2,1,3,2,2,4,Indian,nyc
Caf_ Boulud,d,"Daniel BouludÍs ñmagic touchî is in evidence at this UES ñclass actî, a showcase for chef Gavin KaysenÍs ñsophisticatedî, ñpristineî French cooking, ñimpeccably servedî in a ñcosmopolitanî milieu; the ñpremiumî pricing doesnÍt faze its ñupper-crustyî, ñold-moneyî crowd, but lesser mortals say the ñwonderful prix fixe lunchî is ña stealî at $37; P.S. thereÍs also a ñlovelyî lounge next door, Bar Pleiades, that shakes smart cocktails.",danielnyc.com,2,2,1,3,2,2,5,French,nyc
Chef's Table at Brooklyn Fare,d,"C_sar RamirezÍs Michelin-starred eighteen-seat tasting atelier in downtown Brooklyn just got its liquor license, and the reservation system is still a bit of a mess. The chef also has a slightly anachronistic fondness for the kind of grand ingredients (caviar, gold leaf, truffles) that used to define so-called gourmet dining in this town. But his most imaginative dishes (langoustines with salmon roe and burrata, any of his sashimi-style offerings) are as refined as anything youÍll find across the river, and the volume and range of his elaborate 25-course dinners justify the dizzying $225 sticker price.",http://newyork.grubstreet.com/2011/12/new-york-city-101-best-restaurants.html#photo=10x00097,2,2,1,3,2,2,5,American,nyc
Club A Steakhouse,d,"Club A Steakhouse provides the feel of a steakhouse with a modern take, providing delicious wines and a distinct menu",http://www.tripadvisor.com/Restaurant_Review-g60763-d1236281-Reviews-Club_A_Steakhouse-New_York_City_New_York.html,2,2,1,3,2,2,5,Steakhouse,nyc
Colicchio and Sons,d,Offers American and Italian cuisine through prix-fixed menus. Also has great wine,http://www.tripadvisor.com/Restaurant_Review-g60763-d1743386-Reviews-Colicchio_and_Sons-New_York_City_New_York.html,2,2,1,3,2,2,5,Italian,nyc
Corton,d,"Drew Nieporent and his chef-partner, Paul Liebrandt, have scrapped the ö la carte menu at this Tribeca restaurant in favor of a more rarefied tasting option. I donÍt like the new format as much as the old one, but the best of LiebrandtÍs creations„intricately arranged tastes of Scottish red-legged partridge, delicately textured desserts like the pamplemousse meringue„are works of art. Add NieporentÍs old-world wine cellar and the restaurantÍs sleek, palate-cleansing design, and this is the closest thing youÍll find in this burger-ravaged metropolis to the high-end restaurant of tomorrow.",http://newyork.grubstreet.com/2011/12/new-york-city-101-best-restaurants.html#photo=7x00100,2,2,1,3,2,2,5,French,nyc
Craft,d,"The filament lightbulbs at Tom ColicchioÍs endlessly imitated restaurant donÍt look quite as cutting-edge as they used to. But the classic farm-to-table menu still exudes a sense of austere, even biblical, authority, and almost everything on it tastes exceptional. Pay special attention to the simple, unadorned pleasures„the fat, milky Fanny Bay oysters from British Columbia, the ever-changing seasonal selection of hand-foraged mushrooms, and the impossibly sweet diver scallops, which were garnished, the last time I dropped by, with a simple bay leaf and served with a pot of vermouth butter on the side.",http://newyork.grubstreet.com/2011/12/new-york-city-101-best-restaurants.html#photo=5x00002,2,2,1,3,2,2,5,American,nyc
Daniel,d,"With amazing d_cor, this restaurant provides French cuisine cooked to perfection",http://nymag.com/listings/restaurant/daniel/,2,2,1,3,2,2,5,French,nyc
Del Posto,d,Del Postoæis the ultimate expression of what an Italian restaurant should be.,www.delposto.com,2,2,1,3,2,2,4,Italian,nyc
Di Fara Pizzeria,l,"Imagine pizza so incredibly delicious that New Yorkers and tourists-in-the-know happily stand in line for three hours to get a pie or even just a slice. WhatÍs the secret to such devotion? Dom DeMarcoÍs mouthwatering, award-winning pies are carefully handcrafted using closely guarded recipes and quality imported ingredients.",http://www.difara.com/,1,1,1,1,2,1,5,Pizza,nyc
Dovetail,d,"Located just steps away from the American Museum of Natural History and Central Park on ManhattanÍs Upper West Side, Dovetail offers an intimate dining experience showcasing Chef John FraserÍs award-winning contemporary American cuisine and creative use of seasonal, farm-fresh ingredients. Dovetail received three stars fromæThe New York Timesæas well as its first Michelin star in 2011.",dovetailnyc.com,2,3,1,3,2,2,4,American,nyc
Eataly,l,"""Disneyland for foodies"", this ""larger-than-life"" Flatiron food hall via the Batali-Bastianich team celebrates ""everything Italian"", offering noshing at counters vending cheese, coffee, fish, gelato, pasta, pizza, vegetables and wine, all in the ""middle of a grocery store"" the size of ""Grand Central Station""; the ""price of success"" includes ""extreme crowds"", ""no available seats"" and ""sensory overload"", but then again, there's ""nothing else like it anywhere.""",eatalyny.com,2,3,1,2,2,2,4,Italian,nyc
Eleven Madison Park,d,"A completely new take on food, this restaurant provides you with a list of 16 ingredients from which the staff design a meal",http://en.wikipedia.org/wiki/Eleven_Madison_Park,2,3,1,3,2,1,5,Modern,nyc
French Roast,l,"ñAlways busyî, this ñlaid-backî Village/UWS duo dishes out ñbasicî, if ñuninspiringî, French chow for ñmoderateî dough; a 24/7 open-door policy is the secret to their success, not the ñsnottyî service and ñglorified coffee-shopî decor.",frenchroastny.com,2,3,1,2,2,2,3,French,nyc
Gotham Bar and Grill,d,Offering new American cuisine with great atmosphere and promises a sophisticated experience,http://www.tripadvisor.com/Restaurant_Review-g60763-d423308-Reviews-Gotham_Bar_Grill-New_York_City_New_York.html,2,3,1,3,2,2,5,American,nyc
Gramercy Tavern,d,Offers new and innovative American cuisine providing price fixed menus for dinner and a la carte for lunch,http://www.tripadvisor.com/Restaurant_Review-g60763-d424094-Reviews-Gramercy_Tavern-New_York_City_New_York.html,2,3,1,3,2,2,5,American,nyc
Grimaldi's Pizzeria,l,Coal fired pizza in the heart of Brooklyn,,2,1,1,2,2,2,4,Brooklyn,nyc
Il Buco,d,"Mediterranean fine dining at Il Buco in New York is a true gourmet experience. A fusion of Italian and Spanish flavors blends to create seasonal delicacies and handmade artisanal pastas. With an award-winning wine list, critically acclaimed Il Buco serves up sublime tapas-style dishes and entrees in a homely dining room with country-style charm.",http://www.tripadvisor.com/Restaurant_Review-g60763-d423401-Reviews-Il_Buco-New_York_City_New_York.html,2,3,1,3,2,2,4,Mediterranean,nyc
Jean Georges,d,"The world headquarters of the _ever-expanding empire of Jean-Georges Vongerichten drops from the top ten on our list mainly because the boss seems more interested in farm-to-table dishes than in Asian-fusion cooking these days. On my last visit to the gleaming glass dining room, the chunk of beef tenderloin I ordered for lunch was strangely chewy and even bled on the plate, and a few too many of the _dishes we sampled (sea scallops draped over soggy crisped rice, sticky crab dumplings flavored with Meyer-lemon tea) seemed like fusion for fusionÍs sake.",http://newyork.grubstreet.com/2011/12/new-york-city-101-best-restaurants.html#photo=12x00095,2,3,1,3,2,3,5,French,nyc
Kajitsu,d,The atmosphere is ñhushedî at this East Village Japanese vegetarian where ancient Buddhist shojin cuisine is served kaiseki-style and priced ñas if it were Harry Winston jewelsî; a ñZenî mood and ñphenomenalî service round out the ñalternate-universeî experience.,kajitsunyc.com,2,3,1,3,2,2,5,Japanese,nyc
Katz's Delicatessen,l,Katz's Delicatessen is a kosher-style delicatessen restaurant founded in 1888. Katz's Deli is a New York landmark famous for its pastrami sandwiches and hot dogs.,katzsdelicatessen.com,2,3,1,2,2,2,4,Caf_,nyc
L'asso,l,æPizzas are cooked using a wood burning domed brick oven and bufalo mozzarella imported from Italy.,http://lassonyc.com/lasso,2,3,1,2,2,2,5,Pizza,nyc
Le Bernardin,d,This French seafood restaurant provides simple but delectable cooking while also providing luxury options,http://www.yelp.com/biz/le-bernardin-new-york,2,2,1,3,2,2,5,French,nyc
Le Financier,l,A great place to sit down and have some amazing coffee and delicious French desserts,http://www.financierpastries.com/,1,1,1,1,2,2,5,Caf_,nyc
Levain Bakery,l,Amazing bakery in the middle of NYC that offers a taste of Paris,http://www.tripadvisor.com/Restaurant_Review-g60763-d423867-Reviews-Serendipity_3-New_York_City_New_York.html,1,1,1,1,2,2,5,Bakery,nyc
Maialino,d,"ñMaestroî Danny Meyer ñhits all the right notesî at this ñenergeticî take on the Roman trattoria, where ñsoul-satisfyingî Italiana (including the eponymous roast baby pig) and trademark ñinformed, caringî service come in ñcomfortableî environs that ñstrike the right balance between casual and formalî; yes, the ñcheckÍs a little steepî and itÍs ñtough to get a rezî, but itÍs an NYC ñmust.î",maialinonyc.com,2,2,1,3,2,2,5,Italian,nyc
Marea,d,"Marea Ristorante, located in one of Manhattans most storied addresses, features Chef Michael White's ode to Italian seafood. From his trademark handmade pastas to his fresh crudo and whole fish, Chef White is committed to reinventing the notion of seafood in New York.",http://www.tripadvisor.com/Restaurant_Review-g60763-d1444705-Reviews-Marea-New_York_City_New_York.html,2,2,1,3,2,2,5,Seafood,nyc
Masa,d,Masayoshi Takayama's restaurant in the Time Warner Center has been a temple of sushi since it opened in 2004.,masanyc.com/,2,2,1,3,2,2,5,Japanese,nyc
Minetta Tavern,d,"Is Keith McNallyÍs semi-private faux-speakeasy dining club really one of the top fifteen restaurants in town? After careful reconsideration (we gave it two stars in our 2009 review), we think so. The faux speakeasy is the dominant dining genre of our recessionary times, after all. And thereÍs no denying the quality of Riad NasrÍs high-wire bistro cooking (get the celebrated Black Label burger, the beautifully crisped pork trotter, or anything from the excellent grillades section of the menu), or McNallyÍs uncanny ability to conjure that ineffable feeling among his selected guests that on this particular night, in this particular room, theyÍre dining in the right place, at the right time.",http://newyork.grubstreet.com/2011/12/new-york-city-101-best-restaurants.html#photo=14x00093,2,2,1,3,2,2,4,Modern,nyc
Momofuku Ko,d,"The arcane Internet-reservation system is harder to crack than Fort Knox, and if you actually manage to obtain a seat at this spare, twelve-seat East Village dining bar, the overly reverent atmosphere among the assembled food geeks can have a slightly chilling effect. But once dinner begins, the dazzling forward-thinking cooking makes all of that worth putting up with. To experience the full range of David ChangÍs uniquely modern, slightly mad post-gourmet sensibility (delicately broken eggs oozing caviar; the famous frozen foie gras grated over Riesling gel_e), fork over $175 for the legendary lunchtime tasting extravaganza (Fridays, Saturdays, and Sundays). It lasts three hours, which leaves plenty of time for a digestive late-afternoon nap.",http://newyork.grubstreet.com/2011/12/new-york-city-101-best-restaurants.html#photo=4x00003,2,2,1,3,2,2,5,Japanese,nyc
Novella Italian Restaurant,d,"A beautiful eatery on Mulberry St in Little Italy serving the finest pasta, seafood and veal. Join us for lunch or dinner 7 days a week.",littleitalynyc.com,2,2,1,3,2,2,4,Italian,nyc
Odeon,l,The original TriBeCa hangout for the hip and fabulous.,http://theodeonrestaurant.com/,2,3,1,2,2,2,4,Modern,nyc
Panchito's,l,"Every once in a while, Manhattan delivers a hole-in-the-wall taqueria that does our neighbors south of the border justice. PanchitoÍs never pretends to be that place. Instead, this neighborhood cantina promotes a summer-break-in-Baja cuisine for which the main course is the Margarita. Amid mismatched leather and canvas couches or sequestered off in a booth made from discarded van seats, partying NYU undergrads, FIT designers-in-training, and aspiring librarians from Parsons spill over into three expansive rooms where the pleasantly dilapidated ambiance is lit by punched-tin lights and decorated with Oregon Trail accessories. (Check out the time on the banjo clock.) As for the food, the greasy and generous portions of Tex-Mex classics„burritos, nachos, fajitas„are designed to satisfy alcohol-induced cravings exclusively.æ",http://nymag.com/listings/restaurant/panchitos/,2,1,1,1,2,1,3,Modern,nyc
Per Se,d,"Why donÍt we put Thomas KellerÍs consistently excellent, extravagantly praised establishment at the top of our Best Restaurants list like every other blogger, gourmand, and overfed critic in town? Because despite all sorts of subtle changes in recent years, the staid, icy room still reminds me more of a hushed stage set than an organic big-city restaurant. And while the cooking is technically immaculate in every way, the highlights of KellerÍs fabled (and increasingly pricey) tasting menu„the velvet-smooth foie gras torchons, the butter-poached lobster from Nova Scotia, the famous Oysters and Pearls„tend to feature tricks and ingredients weÍve seen before.",http://newyork.grubstreet.com/2011/12/new-york-city-101-best-restaurants.html#photo=3x00004,2,2,1,3,2,2,5,Modern,nyc
Picholine,d,"A ñtimeless classicî for ñold-fashioned pamperingî, Terry BrennanÍs ñtop-drawerî Lincoln Center_area ñdestinationî is a ñrefinedî ñmarriageî of ñmagnifiqueî French-Med fare (concluding with an ñunbelievableî cheese course) and ñexemplary serviceî in a ñlovelyî, ñadultî setting; ñcostlyî it is, but itÍs ñworth cracking open the piggy bankî for what is always a satisfying experience.",picholinenyc.com,2,2,1,3,2,2,5,French,nyc
Pongsri Thai,d,"In 1972, the first ñPongsri"" Thai Restaurant launched in the heart of Chinatown, New York City as well as 2 other locations since then. As far as Thai Restaurants go, we are the best NYC has to offer.",pongsri.com,2,3,1,2,2,2,3,thai,nyc
Seasonal,d,ñClassic Austrianî cuisine gets a ñplayful twistî and a ñseasonalî spin at this ñrefinedî Midtowner overseen by a ñwell-trainedî staff; some wonder ñwhy itÍs not more belovedî given its ñconvenient locationî near Carnegie Hall and City Center _ ñexpensiveî tabs may be a clue.,seasonalnyc.com,2,2,1,3,2,2,4,Austrian,nyc
Serendipity 3,d,"Offers great desserts, including the trademarked Frozen Hot Chocolate along with food options",http://www.tripadvisor.com/Restaurant_Review-g60763-d423867-Reviews-Serendipity_3-New_York_City_New_York.html,2,2,1,2,2,3,4,Dessert,nyc
Soto,d,"ItÍs a ñparadise for uni-loversî, but just ñdonÍt tell anybodyî plead partisans of chef Sotohiro KosugiÍs ñtinyî, ñunderstatedî, somewhat under-the-radar West Village Japanese known for its ñurchin artistryî; its ñexquisiteî sushi ñwould stand up to any in Tokyoî, but comes ñwith prices to match.î",sotonyc.com,2,2,1,3,2,1,5,Japanese,nyc
Sushi of Gari,d,"The ñomakase is off the hookî at this ñinnovativeî Japanese quartet from chef Gari Sugio, whose ñbutteryî, ñetherealî sushi amounts to ñbite-size works of artî; though the settings are austere and the morsels ñexpensiveî, purists pronounce the experience ñworth every last pennyî; P.S. the new takeout-oriented Plaza Food Hall satellite is cheaper.",sushiofgari.com,2,2,1,3,2,2,5,Japanese,nyc
Sushi Yasuda,d,"Despite losing its eponymous chef, this ñstunningî Grand Central_area Japanese standout is still serving sushi thatÍs among ñNYCÍs bestî; equally ñflawlessî service in ñsimpleî blond-wood digs help justify the ñexpensiveî tabs _ though the $23 dinner prix fixe ñmay be the best dealî in town.",www.sushiyasuda.com,2,2,1,3,2,2,5,Japanese,nyc
Taipan Bakery,l,"Nestled in the heart of Chinatown, this inexpensive bakery is extremely popular by the locals",http://www.taipanbakeryonline.com/,1,1,1,1,2,1,4,Asian,nyc
Tertulia,d,"ñNorthern Spainî comes to ñNuevo Yorkî via this Villager from Seamus Mullen (ex Boqueria) where ñfabulousî tapas and ñBasque cider on tapî are dispensed in ñrusticî ñstone-walled-tavernî digs; itÍs a ñmuy calienteî ñsceneî with ñhigh pricesî and a no-rez policy that ñmeans a long waitî, but amigos insist itÍs ñworth it.î",tertulianyc.com,2,2,1,3,2,2,4,Spanish,nyc
The Breslin Bar and Dining Room,d,"ñSceney but satisfyingî, this ñdark, woodyî Ace Hotel destination from Ken Friedman and April Bloomfield offers ñheavenlyî ñmeat in all of its formsî on its ñdecadentî British menu, but the ñbeautifulî ñhipsterî crowd steals the ñshowî; ñnoiseî, ñtoo-cool-for-schoolî service and no rez_induced ñwaitsî come with the territory.",thebreslin.com,2,1,1,2,2,1,4,Modern,nyc
The Cornelia Street Caf_,l,"ñOld-school West Villageî dining thrives at this circa-1977 ñcharmerî with a ñyoga vibeî, offering ñperfectly acceptableî Franco-American fare and a ñcheap and cheerfulî brunch; although ñstarting to show its ageî, it gets ñbonusî points for the ñcoolî performance space downstairs.",corneliastreetcafe.com,2,2,1,2,2,2,4,American,nyc
The Modern,l,"Danny MeyerÍs MoMA ñmarvelî presents the ñultimateî in museum dining, with chef Gabriel KreutherÍs ñwork-of-artî French_New American cuisine arriving at table via a ñterrificî ñproî staff in ñbeautifulî Bauhaus-influenced confines; itÍs divided between a ñlivelyî, ñcasualî front barroom offering ñless-expensiveî ö la carte small plates and a ñformalî prix fixe_only back room where the ñimpressive sculpture garden viewî is factored into the bill.",www.themodernnyc.com,2,2,1,3,2,2,4,French,nyc
Torrisi Italian Specialties,l,"The prix fixe dinner's a tremendous bargain, and a serious delight. In the realm of red-sauce cooking, it's nothing short of revolutionary.",http://www.torrisinyc.com/,2,2,1,2,2,1,4,Italian,nyc
Union Square Caf_,l,"ñDanny MeyerÍs original flagshipî in Union Square has locked up ñforever-favoriteî status, accruing perennial ñaccoladesî for its ñexpertly preparedî ñGreenmarketî-driven New American cuisine, ñaffable, unpretentiousî service and ñsubdued, stylishî digs; the experience is ñworth every pennyî, and while scoring a rez ñisnÍt always easyî, you can always ñeat at the bar.î",unionsquarecafe.com,2,2,1,3,2,2,5,Caf_,nyc
wd~50,d,"Madcap genius Wylie DufresneÍs pioneering Lower East Side restaurant drops several spaces (and loses a star) because some of his molecular-gastronomic tricks„foie gras falafel„donÍt seem quite as novel as they used to, when that style of cooking was all the rage. And because the desserts have fallen off since the great pastry wizard, Alex Stupak, left to open a taco shop.",http://newyork.grubstreet.com/2011/12/new-york-city-101-best-restaurants.html#photo=13x00094,2,2,1,2,2,2,4,Modern,nyc
Top of the Tower,d,"ñStunning views on all four sidesî draw ñelegantî types to this enduring Midtown aerie with an ñold-NY feelî thatÍs ñperfect for a romantic interludeî; being ñoff the beaten pathî makes it ñless touristyî than other well-known rooftops, but the ñexpensive drinksî mean itÍs best to go as ñsomeoneÍs guest.î",thebeekmanhotel.com,2,2,1,3,2,2,4,Modern,nyc
The Park,d,"ñItÍs all aboutî the ñmagicalî atmosphere at this ñstylishî multilevel Chelsea hot spot whose ñlovelyî glassed-in garden feels like ñCentral Park indoorsî; the Med menu is ñaverageî and the service iffy, but most donÍt mind since you ñgo for the ambianceî and ñHigh Line proximity.î",theparknyc.com,2,2,1,2,2,2,3,Modern,nyc
Sofia Wine Bar Caf_,l,"A great place to go on a romantic date with a special someone. Features great pizzas, mac and cheese",sofiawinebar.com,2,2,1,3,2,3,5,Caf_,nyc
Kama Lounge,d,A place with great night life to go on a romantic date with your special someone.,,2,2,1,2,1,2,4,Modern,nyc
Il Posto Accanto,d,Il Posto Accanto is an elegantly decorated wine bar with an extensive Italian small plates menu served by a friendly a knowledgeable staff. We offer an extensive international wine list.,ilpostoaccanto.com,2,2,1,2,1,3,5,Italian,nyc
Tiny's,d,"ñAs the name would implyî, this ñtrendy TriBeCanî from nightlife czar Matt Abramcyk and former NY Ranger Sean Avery is indeed ñtinyî, though the ñrustic, bohemianî decor tilts more ñcuteî than ñcrampedî; the American menu is likewise ñsmallî, but showcases an ñawesomeî burger served late.",tinysnyc.com,2,2,1,3,1,2,4,American,nyc
Pierre Loti,d,"A restaurant which offers tofu tempura, flet mignon, beef dumplings and other mediterranean style dishes.",pierrelotiwinebar.com,2,2,1,3,1,3,5,Mediterranean,nyc
Taureau,d,"From La SirneÍs well-loved owner comes this petite, pricey BYO (recently relocated next door to the mothership), specializing in fondue, including cheese, meat and chocolate versions; itÍs a ready-made date place, with plush banquettes and French music enhancing the sensuous experience; P.S. two people required per pot, priced per person.",taureaunyc.com,2,2,1,2,1,3,5,Modern,nyc
